-104.0182160726, 27.4919373305, 0.0000000000
-104.0182160726, 27.4919373305, 0.0000000000
-104.4788686781, 27.8919594421, 0.0000000000
-104.4788686781, 27.8919594421, 0.0000000000
-104.9496536141, 28.2797805331, 0.0000000000
-104.9496536141, 28.2797805331, 0.0000000000
-105.4207973173, 28.6467423011, 0.0000000000
-105.4207973173, 28.6467423011, 0.0000000000
-106.5997492059, 29.4726598086, 0.0000000000
-106.5997492059, 29.4726598086, 0.0000000000
-107.8488080854, 30.2037968722, 0.0000000000
-107.8488080854, 30.2037968722, 0.0000000000
-109.1274067936, 30.7973796124, 0.0000000000
-109.1274067936, 30.7973796124, 0.0000000000
-110.3549610659, 31.2162027404, 0.0000000000
-110.3549610659, 31.2162027404, 0.0000000000
-111.5241523454, 31.4716921146, 0.0000000000
-111.5241523454, 31.4716921146, 0.0000000000
-112.1052161329, 31.5440578924, 0.0000000000
-112.1052161329, 31.5440578924, 0.0000000000
-112.9554644909, 31.5808918041, 0.0000000000
-112.9554644909, 31.5808918041, 0.0000000000
-113.2769946626, 31.5724558550, 0.0000000000
-113.2769946626, 31.5724558550, 0.0000000000
-113.6584745311, 31.5457853837, 0.0000000000
-113.6584745311, 31.5457853837, 0.0000000000
-114.5348232788, 31.4122295840, 0.0000000000
-114.5348232788, 31.4122295840, 0.0000000000
-115.3816525659, 31.1791787730, 0.0000000000
-115.3816525659, 31.1791787730, 0.0000000000
-116.1170148719, 30.8839165634, 0.0000000000
-116.1170148719, 30.8839165634, 0.0000000000
-116.6324057802, 30.6193162064, 0.0000000000
-116.6324057802, 30.6193162064, 0.0000000000
-116.9665728376, 30.4197549989, 0.0000000000
-116.9665728376, 30.4197549989, 0.0000000000
-117.1306769545, 30.3131160149, 0.0000000000
-117.1306769545, 30.3131160149, 0.0000000000
-117.3752187529, 30.1430642806, 0.0000000000
-117.3752187529, 30.1430642806, 0.0000000000
-117.5322823385, 30.0264998424, 0.0000000000
-117.5322823385, 30.0264998424, 0.0000000000
-117.9259365356, 29.7074324164, 0.0000000000
-117.9259365356, 29.7074324164, 0.0000000000
-118.6726392155, 28.9835342895, 0.0000000000
-118.6726392155, 28.9835342895, 0.0000000000
-119.2563823409, 28.2894107587, 0.0000000000
-119.2563823409, 28.2894107587, 0.0000000000
-119.7097463397, 27.6559646812, 0.0000000000
-119.7097463397, 27.6559646812, 0.0000000000
-120.0488983847, 27.1182034735, 0.0000000000
-120.0488983847, 27.1182034735, 0.0000000000
-120.4830244807, 26.3354168212, 0.0000000000
-120.4830244807, 26.3354168212, 0.0000000000
-120.8579203398, 25.5579737277, 0.0000000000
-120.8579203398, 25.5579737277, 0.0000000000
-121.3004998940, 24.4912141012, 0.0000000000
-121.3004998940, 24.4912141012, 0.0000000000
-121.7262207013, 23.2734967866, 0.0000000000
-121.7262207013, 23.2734967866, 0.0000000000
-122.0091364677, 22.3327069103, 0.0000000000
-122.0091364677, 22.3327069103, 0.0000000000
-122.1825181103, 21.6926556559, 0.0000000000
-122.1825181103, 21.6926556559, 0.0000000000
-122.3366930946, 21.0760663071, 0.0000000000
-122.3366930946, 21.0760663071, 0.0000000000
-122.4843765901, 20.4373960987, 0.0000000000
-122.4843765901, 20.4373960987, 0.0000000000
-122.7159764090, 19.3228226504, 0.0000000000
-122.7159764090, 19.3228226504, 0.0000000000
-123.1197898529, 16.9162376282, 0.0000000000
-123.1197898529, 16.9162376282, 0.0000000000
-123.3772984494, 14.8478381536, 0.0000000000
-123.3772984494, 14.8478381536, 0.0000000000
-123.5704655866, 12.6373151969, 0.0000000000
-123.5704655866, 12.6373151969, 0.0000000000
-123.6849162934, 10.3269400544, 0.0000000000
-123.6849162934, 10.3269400544, 0.0000000000
-123.7088527558, 7.9752354325, 0.0000000000
-123.7088527558, 7.9752354325, 0.0000000000
-123.6305754015, 5.5172847560, 0.0000000000
-123.6305754015, 5.5172847560, 0.0000000000
-123.5017456336, 3.6991215292, 0.0000000000
-123.5017456336, 3.6991215292, 0.0000000000
-123.3568240171, 2.2741865853, 0.0000000000
-123.3568240171, 2.2741865853, 0.0000000000
-123.1894784131, 0.9726492581, 0.0000000000
-123.1894784131, 0.9726492581, 0.0000000000
-123.0304082103, -0.0710212444, 0.0000000000
-123.0304082103, -0.0710212444, 0.0000000000
-122.9565372130, -0.5111039780, 0.0000000000
-122.9565372130, -0.5111039780, 0.0000000000
-122.8459528253, -1.1286544770, 0.0000000000
-122.8459528253, -1.1286544770, 0.0000000000
-122.5944415140, -2.3899253979, 0.0000000000
-122.5944415140, -2.3899253979, 0.0000000000
-122.0835314974, -4.5386187220, 0.0000000000
-122.0835314974, -4.5386187220, 0.0000000000
-121.3789983374, -6.9493399437, 0.0000000000
-121.3789983374, -6.9493399437, 0.0000000000
-120.4143852902, -9.6398052191, 0.0000000000
-120.4143852902, -9.6398052191, 0.0000000000
-119.7196323570, -11.2930854838, 0.0000000000
-119.7196323570, -11.2930854838, 0.0000000000
-118.9249986745, -12.9761154618, 0.0000000000
-118.9249986745, -12.9761154618, 0.0000000000
-117.5107234111, -15.5659990020, 0.0000000000
-117.5107234111, -15.5659990020, 0.0000000000
-116.2829114201, -17.4989856143, 0.0000000000
-116.2829114201, -17.4989856143, 0.0000000000
-114.5447512049, -19.8608940636, 0.0000000000
-114.5447512049, -19.8608940636, 0.0000000000
-113.0128581501, -21.6548797926, 0.0000000000
-113.0128581501, -21.6548797926, 0.0000000000
-111.9997140757, -22.7182578861, 0.0000000000
-111.9997140757, -22.7182578861, 0.0000000000
